Date,Time,Locality_Name,Crime_Type
2022-04-07 23:00:00,08-04-2022 14:09,Hyderguda,ARSON
2022-04-08 00:00:00,08-04-2022 03:01,Patancheru,IDENTITY THEFT
2022-04-08 01:00:00,08-04-2022 10:50,Patancheru,CYBERCRIME
2022-04-08 02:00:00,08-04-2022 14:03,Charminar,SEXUAL ASSAULT
2022-04-08 03:00:00,09-04-2022 01:42,Kachiguda,TRAFFIC VIOLATION
2022-04-08 04:00:00,08-04-2022 18:24,Dilsukhnagar,KIDNAPPING
2022-04-08 05:00:00,08-04-2022 15:04,Falaknuma,DRUG OFFENSE
2022-04-08 06:00:00,09-04-2022 04:01,Hyderguda,TRAFFIC VIOLATION
2022-04-08 07:00:00,09-04-2022 05:55,Uppal,VANDALISM
2022-04-08 08:00:00,08-04-2022 15:23,Kachiguda,SEXUAL ASSAULT
2022-04-08 09:00:00,09-04-2022 07:59,Falaknuma,VEHICLE - STOLEN
2022-04-08 10:00:00,08-04-2022 18:40,Falaknuma,ILLEGAL POSSESSION
2022-04-08 11:00:00,08-04-2022 11:22,Ibrahimpatnam,BURGLARY
2022-04-08 12:00:00,09-04-2022 03:36,Ibrahimpatnam,SEXUAL ASSAULT
2022-04-08 13:00:00,08-04-2022 13:55,Madhapur,ARSON
2022-04-08 14:00:00,08-04-2022 15:44,Begum Bazar,PUBLIC INTOXICATION
2022-04-08 15:00:00,08-04-2022 23:22,Basheerbagh,ARSON
2022-04-08 16:00:00,08-04-2022 19:26,Charminar,BURGLARY
2022-04-08 17:00:00,09-04-2022 10:42,Basheerbagh,VEHICLE - STOLEN
2022-04-08 18:00:00,08-04-2022 18:03,Falaknuma,SEXUAL ASSAULT
2022-04-08 19:00:00,09-04-2022 06:14,Afzalgunj,SHOPLIFTING
2022-04-08 20:00:00,09-04-2022 06:55,Kukatpally,SEXUAL ASSAULT
2022-04-08 21:00:00,09-04-2022 18:53,Falaknuma,IDENTITY THEFT
2022-04-08 22:00:00,09-04-2022 00:39,Madhapur,HOMICIDE
2022-04-08 23:00:00,09-04-2022 07:08,Basheerbagh,VEHICLE - STOLEN
2022-04-09 00:00:00,09-04-2022 07:06,Madhapur,FRAUD
2022-04-09 01:00:00,09-04-2022 11:16,Hyderguda,ASSAULT
2022-04-09 02:00:00,09-04-2022 13:21,Pathargatti,EXTORTION
2022-04-09 03:00:00,10-04-2022 01:13,Nampally,CYBERCRIME
2022-04-09 04:00:00,09-04-2022 07:14,Madhapur,HOMICIDE
2022-04-09 05:00:00,09-04-2022 06:09,Saidabad,TRAFFIC VIOLATION
2022-04-09 06:00:00,10-04-2022 00:54,Ameerpet,SEXUAL ASSAULT
2022-04-09 07:00:00,09-04-2022 23:23,Basheerbagh,VANDALISM
2022-04-09 08:00:00,09-04-2022 12:32,Falaknuma,FIREARM OFFENSE
2022-04-09 09:00:00,09-04-2022 12:35,Charminar,VANDALISM
2022-04-09 10:00:00,09-04-2022 10:31,Saidabad,SEXUAL ASSAULT
2022-04-09 11:00:00,10-04-2022 08:31,Madhapur,CYBERCRIME
2022-04-09 12:00:00,10-04-2022 05:27,Pathargatti,SEXUAL ASSAULT
2022-04-09 13:00:00,10-04-2022 08:34,Kachiguda,ROBBERY
2022-04-09 14:00:00,10-04-2022 10:57,Falaknuma,EXTORTION
2022-04-09 15:00:00,09-04-2022 18:17,Madhapur,EXTORTION
2022-04-09 16:00:00,10-04-2022 08:01,Falaknuma,BURGLARY
2022-04-09 17:00:00,10-04-2022 07:20,Madhapur,SEXUAL ASSAULT
2022-04-09 18:00:00,10-04-2022 03:53,Falaknuma,SHOPLIFTING
2022-04-09 19:00:00,09-04-2022 23:11,gachibowli,KIDNAPPING
2022-04-09 20:00:00,10-04-2022 12:08,Ameerpet,ASSAULT
2022-04-09 21:00:00,10-04-2022 15:23,Basheerbagh,ROBBERY
2022-04-09 22:00:00,10-04-2022 17:09,Madhapur,ILLEGAL POSSESSION
2022-04-09 23:00:00,10-04-2022 22:41,Falaknuma,BURGLARY
2022-04-10 00:00:00,10-04-2022 09:18,Falaknuma,DRUG OFFENSE
2022-04-10 01:00:00,10-04-2022 05:57,Ameerpet,VANDALISM
2022-04-10 02:00:00,10-04-2022 18:03,Hyderguda,CYBERCRIME
2022-04-10 03:00:00,10-04-2022 04:06,Ameerpet,FRAUD
2022-04-10 04:00:00,10-04-2022 21:39,Madhapur,ROBBERY
2022-04-10 05:00:00,10-04-2022 14:56,Nampally,DRUG OFFENSE
2022-04-10 06:00:00,10-04-2022 11:06,Madhapur,KIDNAPPING
2022-04-10 07:00:00,10-04-2022 12:04,Charminar,CYBERCRIME
2022-04-10 08:00:00,10-04-2022 11:35,Ibrahimpatnam,HOMICIDE
2022-04-10 09:00:00,10-04-2022 17:57,Nacharam,VEHICLE - STOLEN
2022-04-10 10:00:00,11-04-2022 02:03,Hi-Tech City,VEHICLE - STOLEN
2022-04-10 11:00:00,11-04-2022 04:13,Nampally,HOMICIDE
2022-04-10 12:00:00,11-04-2022 06:12,Nacharam,PUBLIC INTOXICATION
2022-04-10 13:00:00,10-04-2022 18:27,Nampally,DRUG OFFENSE
2022-04-10 14:00:00,11-04-2022 08:57,Ibrahimpatnam,VEHICLE - STOLEN
2022-04-10 15:00:00,11-04-2022 09:03,Basheerbagh,SEXUAL ASSAULT
2022-04-10 16:00:00,11-04-2022 08:36,Saidabad,IDENTITY THEFT
2022-04-10 17:00:00,11-04-2022 14:37,Falaknuma,PUBLIC INTOXICATION
2022-04-10 18:00:00,11-04-2022 07:56,Shamshabad,ILLEGAL POSSESSION
2022-04-10 19:00:00,10-04-2022 22:51,Kachiguda,FRAUD
2022-04-10 20:00:00,10-04-2022 20:48,Hyderguda,BURGLARY
2022-04-10 21:00:00,11-04-2022 12:30,Basheerbagh,ROBBERY
2022-04-10 22:00:00,11-04-2022 01:28,Charminar,ILLEGAL POSSESSION
2022-04-10 23:00:00,11-04-2022 21:17,Kanchanbagh,COUNTERFEITING
2022-04-11 00:00:00,11-04-2022 14:07,Basheerbagh,ASSAULT
2022-04-11 01:00:00,11-04-2022 21:38,Kachiguda,SHOPLIFTING
2022-04-11 02:00:00,11-04-2022 09:24,Falaknuma,DRUG OFFENSE
2022-04-11 03:00:00,11-04-2022 16:32,Nampally,DRUG OFFENSE
2022-04-11 04:00:00,12-04-2022 01:21,Falaknuma,COUNTERFEITING
2022-04-11 05:00:00,11-04-2022 07:38,Falaknuma,KIDNAPPING
2022-04-11 06:00:00,11-04-2022 11:22,Basheerbagh,ASSAULT
2022-04-11 07:00:00,11-04-2022 08:53,Ameerpet,TRAFFIC VIOLATION
2022-04-11 08:00:00,11-04-2022 19:25,Patancheru,KIDNAPPING
2022-04-11 09:00:00,12-04-2022 07:53,Falaknuma,FIREARM OFFENSE
2022-04-11 10:00:00,11-04-2022 21:25,Basheerbagh,KIDNAPPING
2022-04-11 11:00:00,11-04-2022 22:48,Musheerabad,FRAUD
2022-04-11 12:00:00,12-04-2022 00:06,Hyderguda,IDENTITY THEFT
2022-04-11 13:00:00,11-04-2022 16:40,Madhapur,BURGLARY
2022-04-11 14:00:00,12-04-2022 06:44,Malakpet,VANDALISM
2022-04-11 15:00:00,12-04-2022 14:56,Pathargatti,CYBERCRIME
2022-04-11 16:00:00,11-04-2022 22:45,Hyderguda,PUBLIC INTOXICATION
2022-04-11 17:00:00,11-04-2022 23:49,Kanchanbagh,ILLEGAL POSSESSION
2022-04-11 18:00:00,12-04-2022 03:36,Basheerbagh,DRUG OFFENSE
2022-04-11 19:00:00,11-04-2022 23:13,Kachiguda,FIREARM OFFENSE
2022-04-11 20:00:00,12-04-2022 12:28,Kanchanbagh,IDENTITY THEFT
2022-04-11 21:00:00,12-04-2022 04:34,Nampally,DOMESTIC VIOLENCE
2022-04-11 22:00:00,12-04-2022 13:50,Charminar,VANDALISM
2022-04-11 23:00:00,11-04-2022 23:59,Ameerpet,BURGLARY
2022-04-12 00:00:00,12-04-2022 04:11,Basheerbagh,SHOPLIFTING
2022-04-12 01:00:00,12-04-2022 06:55,Ameerpet,SEXUAL ASSAULT
2022-04-12 02:00:00,12-04-2022 19:55,L B Nagar,SEXUAL ASSAULT
2022-04-12 03:00:00,12-04-2022 23:40,Pathargatti,SEXUAL ASSAULT
2022-04-12 04:00:00,12-04-2022 08:09,Charminar,IDENTITY THEFT
2022-04-12 05:00:00,13-04-2022 03:30,Nampally,CYBERCRIME
2022-04-12 06:00:00,13-04-2022 02:15,Falaknuma,COUNTERFEITING
2022-04-12 07:00:00,13-04-2022 01:14,Kishan Bagh,TRAFFIC VIOLATION
2022-04-12 08:00:00,13-04-2022 04:02,Patancheru,FRAUD
2022-04-12 09:00:00,12-04-2022 10:04,Saidabad,ROBBERY
2022-04-12 10:00:00,13-04-2022 04:08,Ibrahimpatnam,COUNTERFEITING
2022-04-12 11:00:00,13-04-2022 03:35,Falaknuma,VEHICLE - STOLEN
2022-04-12 12:00:00,12-04-2022 18:16,Falaknuma,PUBLIC INTOXICATION
2022-04-12 13:00:00,13-04-2022 00:50,Malakpet,CYBERCRIME
2022-04-12 14:00:00,13-04-2022 06:35,Basheerbagh,EXTORTION
2022-04-12 15:00:00,12-04-2022 23:54,Charminar,TRAFFIC VIOLATION
2022-04-12 16:00:00,12-04-2022 21:35,Patancheru,EXTORTION
2022-04-12 17:00:00,13-04-2022 08:49,Patancheru,ROBBERY
2022-04-12 18:00:00,13-04-2022 04:51,Madhapur,DOMESTIC VIOLENCE
2022-04-12 19:00:00,12-04-2022 22:07,L B Nagar,FIREARM OFFENSE
2022-04-12 20:00:00,13-04-2022 09:31,Falaknuma,DOMESTIC VIOLENCE
2022-04-12 21:00:00,12-04-2022 21:04,Basheerbagh,ROBBERY
2022-04-12 22:00:00,13-04-2022 09:38,Jahanuma,ARSON
2022-04-12 23:00:00,13-04-2022 07:00,Hyderguda,IDENTITY THEFT
2022-04-13 00:00:00,13-04-2022 14:09,L B Nagar,SEXUAL ASSAULT
2022-04-13 01:00:00,13-04-2022 13:57,Afzalgunj,DOMESTIC VIOLENCE
2022-04-13 02:00:00,13-04-2022 21:26,Kanchanbagh,VEHICLE - STOLEN
2022-04-13 03:00:00,13-04-2022 16:29,Patancheru,ROBBERY
2022-04-13 04:00:00,13-04-2022 17:32,Falaknuma,KIDNAPPING
2022-04-13 05:00:00,14-04-2022 01:01,Ameerpet,DOMESTIC VIOLENCE
2022-04-13 06:00:00,13-04-2022 23:44,Kachiguda,ILLEGAL POSSESSION
2022-04-13 07:00:00,13-04-2022 10:56,Basheerbagh,ASSAULT
2022-04-13 08:00:00,13-04-2022 18:54,Afzalgunj,VANDALISM
2022-04-13 09:00:00,13-04-2022 15:02,Patancheru,ROBBERY
2022-04-13 10:00:00,14-04-2022 06:32,Falaknuma,VANDALISM
2022-04-13 11:00:00,13-04-2022 23:43,Madhapur,PUBLIC INTOXICATION
2022-04-13 12:00:00,13-04-2022 18:12,Basheerbagh,ROBBERY
2022-04-13 13:00:00,13-04-2022 22:36,Pathargatti,VEHICLE - STOLEN
2022-04-13 14:00:00,14-04-2022 07:11,Uppal,KIDNAPPING
2022-04-13 15:00:00,13-04-2022 20:34,Hyderguda,ILLEGAL POSSESSION
2022-04-13 16:00:00,13-04-2022 17:35,Hyderguda,BURGLARY
2022-04-13 17:00:00,14-04-2022 00:26,Charminar,SHOPLIFTING
2022-04-13 18:00:00,14-04-2022 04:38,Madhapur,VANDALISM
2022-04-13 19:00:00,14-04-2022 17:07,Basheerbagh,KIDNAPPING
2022-04-13 20:00:00,14-04-2022 14:46,Pathargatti,FRAUD
2022-04-13 21:00:00,14-04-2022 18:53,Nampally,DOMESTIC VIOLENCE
2022-04-13 22:00:00,14-04-2022 05:22,Nampally,ARSON
2022-04-13 23:00:00,14-04-2022 00:43,Nampally,VANDALISM
2022-04-14 00:00:00,14-04-2022 17:29,Hyderguda,IDENTITY THEFT
2022-04-14 01:00:00,14-04-2022 06:39,Madhapur,SEXUAL ASSAULT
2022-04-14 02:00:00,14-04-2022 19:11,L B Nagar,HOMICIDE
2022-04-14 03:00:00,14-04-2022 22:57,Afzalgunj,SEXUAL ASSAULT
2022-04-14 04:00:00,14-04-2022 22:58,Falaknuma,ASSAULT
2022-04-14 05:00:00,15-04-2022 01:37,Basheerbagh,CYBERCRIME
2022-04-14 06:00:00,14-04-2022 10:03,Shamshabad,BURGLARY
2022-04-14 07:00:00,14-04-2022 10:33,Kishan Bagh,FRAUD
2022-04-14 08:00:00,14-04-2022 20:11,Shamshabad,SEXUAL ASSAULT
2022-04-14 09:00:00,14-04-2022 13:07,Saidabad,COUNTERFEITING
2022-04-14 10:00:00,14-04-2022 14:39,Patancheru,SHOPLIFTING
2022-04-14 11:00:00,14-04-2022 14:08,Madhapur,PUBLIC INTOXICATION
2022-04-14 12:00:00,14-04-2022 16:57,Saidabad,SEXUAL ASSAULT
2022-04-14 13:00:00,15-04-2022 07:44,Charminar,VANDALISM
2022-04-14 14:00:00,14-04-2022 23:06,Kachiguda,ILLEGAL POSSESSION
2022-04-14 15:00:00,14-04-2022 22:14,Kanchanbagh,FIREARM OFFENSE
2022-04-14 16:00:00,14-04-2022 19:53,Madhapur,ILLEGAL POSSESSION
2022-04-14 17:00:00,15-04-2022 04:20,Begum Bazar,VANDALISM
2022-04-14 18:00:00,15-04-2022 14:55,Falaknuma,HOMICIDE
2022-04-14 19:00:00,15-04-2022 16:24,Afzalgunj,EXTORTION
2022-04-14 20:00:00,15-04-2022 17:44,Shamshabad,SEXUAL ASSAULT
2022-04-14 21:00:00,15-04-2022 02:24,Falaknuma,FRAUD
2022-04-14 22:00:00,15-04-2022 03:03,L B Nagar,VANDALISM
2022-04-14 23:00:00,15-04-2022 04:11,Patancheru,ASSAULT
2022-04-15 00:00:00,15-04-2022 11:41,Afzalgunj,ARSON
2022-04-15 01:00:00,15-04-2022 19:00,Kachiguda,SEXUAL ASSAULT
2022-04-15 02:00:00,15-04-2022 07:57,Basheerbagh,ARSON
2022-04-15 03:00:00,15-04-2022 10:31,gachibowli,ASSAULT
2022-04-15 04:00:00,15-04-2022 23:17,Falaknuma,FIREARM OFFENSE
2022-04-15 05:00:00,15-04-2022 20:56,Saidabad,HOMICIDE
2022-04-15 06:00:00,15-04-2022 08:18,Falaknuma,PUBLIC INTOXICATION
2022-04-15 07:00:00,15-04-2022 23:15,Patancheru,EXTORTION
2022-04-15 08:00:00,16-04-2022 00:51,Uppal,PUBLIC INTOXICATION
2022-04-15 09:00:00,16-04-2022 08:24,Kachiguda,ROBBERY
2022-04-15 10:00:00,16-04-2022 06:43,Charminar,PUBLIC INTOXICATION
2022-04-15 11:00:00,15-04-2022 20:52,Pathargatti,ROBBERY
2022-04-15 12:00:00,15-04-2022 12:58,Basheerbagh,ARSON
2022-04-15 13:00:00,16-04-2022 03:16,Jahanuma,DOMESTIC VIOLENCE
2022-04-15 14:00:00,16-04-2022 05:55,Musheerabad,ROBBERY
2022-04-15 15:00:00,16-04-2022 11:46,Madhapur,ROBBERY
2022-04-15 16:00:00,16-04-2022 10:33,Afzalgunj,FIREARM OFFENSE
2022-04-15 17:00:00,16-04-2022 15:06,Patancheru,BURGLARY
2022-04-15 18:00:00,15-04-2022 22:39,Nampally,VEHICLE - STOLEN
2022-04-15 19:00:00,15-04-2022 20:07,Hi-Tech City,DOMESTIC VIOLENCE
2022-04-15 20:00:00,16-04-2022 15:32,Madhapur,DOMESTIC VIOLENCE
2022-04-15 21:00:00,15-04-2022 21:16,Nampally,TRAFFIC VIOLATION
2022-04-15 22:00:00,16-04-2022 05:49,Madhapur,SHOPLIFTING
2022-04-15 23:00:00,15-04-2022 23:01,Hyderguda,VANDALISM
2022-04-16 00:00:00,16-04-2022 03:51,Saidabad,ROBBERY
2022-04-16 01:00:00,16-04-2022 13:20,Jahanuma,ASSAULT
2022-04-16 02:00:00,16-04-2022 10:12,Basheerbagh,SHOPLIFTING
2022-04-16 03:00:00,16-04-2022 11:13,Basheerbagh,SEXUAL ASSAULT
2022-04-16 04:00:00,16-04-2022 09:40,L B Nagar,DRUG OFFENSE
2022-04-16 05:00:00,17-04-2022 00:30,Madhapur,VANDALISM
2022-04-16 06:00:00,17-04-2022 01:15,Hyderguda,ARSON
2022-04-16 07:00:00,16-04-2022 16:10,Falaknuma,DRUG OFFENSE
2022-04-16 08:00:00,16-04-2022 20:16,Kishan Bagh,CYBERCRIME
2022-04-16 09:00:00,16-04-2022 19:13,Madhapur,DRUG OFFENSE
2022-04-16 10:00:00,17-04-2022 00:52,Falaknuma,COUNTERFEITING
2022-04-16 11:00:00,16-04-2022 14:07,Madhapur,FIREARM OFFENSE
2022-04-16 12:00:00,16-04-2022 18:45,Lingampally,ARSON
2022-04-16 13:00:00,17-04-2022 09:35,Basheerbagh,FIREARM OFFENSE
2022-04-16 14:00:00,16-04-2022 18:53,Falaknuma,EXTORTION
2022-04-16 15:00:00,17-04-2022 02:46,Saidabad,BURGLARY
2022-04-16 16:00:00,16-04-2022 17:36,Basheerbagh,BURGLARY
2022-04-16 17:00:00,17-04-2022 10:35,Nacharam,CYBERCRIME
2022-04-16 18:00:00,17-04-2022 03:49,Ibrahimpatnam,DOMESTIC VIOLENCE
2022-04-16 19:00:00,17-04-2022 01:17,Charminar,VEHICLE - STOLEN
2022-04-16 20:00:00,16-04-2022 20:43,Saidabad,DOMESTIC VIOLENCE
2022-04-16 21:00:00,17-04-2022 20:08,Musheerabad,PUBLIC INTOXICATION
2022-04-16 22:00:00,17-04-2022 04:32,Jahanuma,IDENTITY THEFT
2022-04-16 23:00:00,17-04-2022 02:02,Pathargatti,SEXUAL ASSAULT
2022-04-17 00:00:00,17-04-2022 04:02,Falaknuma,EXTORTION
2022-04-17 01:00:00,17-04-2022 12:06,Madhapur,FIREARM OFFENSE
2022-04-17 02:00:00,17-04-2022 12:20,Falaknuma,FRAUD
2022-04-17 03:00:00,17-04-2022 22:41,Saidabad,ASSAULT
2022-04-17 04:00:00,17-04-2022 04:16,Patancheru,VEHICLE - STOLEN
2022-04-17 05:00:00,17-04-2022 11:49,Basheerbagh,DRUG OFFENSE
2022-04-17 06:00:00,17-04-2022 07:43,Afzalgunj,FRAUD
2022-04-17 07:00:00,17-04-2022 17:05,Hyderguda,IDENTITY THEFT
2022-04-17 08:00:00,18-04-2022 07:42,Basheerbagh,FRAUD
2022-04-17 09:00:00,17-04-2022 21:50,Afzalgunj,ILLEGAL POSSESSION
2022-04-17 10:00:00,18-04-2022 01:40,Saidabad,HOMICIDE
2022-04-17 11:00:00,17-04-2022 11:34,Falaknuma,FIREARM OFFENSE
2022-04-17 12:00:00,17-04-2022 12:57,Basheerbagh,DRUG OFFENSE
2022-04-17 13:00:00,17-04-2022 21:42,Hyderguda,COUNTERFEITING
2022-04-17 14:00:00,17-04-2022 17:47,Madhapur,HOMICIDE
2022-04-17 15:00:00,17-04-2022 20:26,Basheerbagh,ROBBERY
2022-04-17 16:00:00,18-04-2022 09:46,Falaknuma,KIDNAPPING
2022-04-17 17:00:00,18-04-2022 06:50,Musheerabad,SEXUAL ASSAULT
2022-04-17 18:00:00,18-04-2022 17:17,Patancheru,CYBERCRIME
2022-04-17 19:00:00,18-04-2022 03:48,Saidabad,FIREARM OFFENSE
2022-04-17 20:00:00,18-04-2022 01:33,Saidabad,DOMESTIC VIOLENCE
2022-04-17 21:00:00,17-04-2022 23:41,Falaknuma,COUNTERFEITING
2022-04-17 22:00:00,18-04-2022 21:50,Kachiguda,DOMESTIC VIOLENCE
2022-04-17 23:00:00,18-04-2022 14:53,Madhapur,HOMICIDE
2022-04-18 00:00:00,18-04-2022 18:32,Lingampally,SHOPLIFTING
2022-04-18 01:00:00,18-04-2022 01:40,Afzalgunj,COUNTERFEITING
2022-04-18 02:00:00,18-04-2022 03:18,Patancheru,ILLEGAL POSSESSION
2022-04-18 03:00:00,18-04-2022 10:48,Madhapur,DOMESTIC VIOLENCE
2022-04-18 04:00:00,18-04-2022 09:14,Afzalgunj,EXTORTION
2022-04-18 05:00:00,18-04-2022 20:27,Charminar,IDENTITY THEFT
2022-04-18 06:00:00,18-04-2022 07:15,Dilsukhnagar,DOMESTIC VIOLENCE
2022-04-18 07:00:00,19-04-2022 05:46,Madhapur,BURGLARY
2022-04-18 08:00:00,19-04-2022 01:11,Madhapur,BURGLARY
2022-04-18 09:00:00,19-04-2022 05:35,Madhapur,ROBBERY
2022-04-18 10:00:00,18-04-2022 21:35,Charminar,EXTORTION
2022-04-18 11:00:00,18-04-2022 22:59,Falaknuma,COUNTERFEITING
2022-04-18 12:00:00,18-04-2022 21:24,Kachiguda,ILLEGAL POSSESSION
2022-04-18 13:00:00,19-04-2022 00:08,Falaknuma,VANDALISM
2022-04-18 14:00:00,19-04-2022 13:38,Kanchanbagh,CYBERCRIME
2022-04-18 15:00:00,19-04-2022 06:04,Charminar,BURGLARY
2022-04-18 16:00:00,19-04-2022 12:38,Madhapur,IDENTITY THEFT
2022-04-18 17:00:00,19-04-2022 00:09,Charminar,ROBBERY
2022-04-18 18:00:00,19-04-2022 12:44,Falaknuma,TRAFFIC VIOLATION
2022-04-18 19:00:00,19-04-2022 08:31,Nampally,SHOPLIFTING
2022-04-18 20:00:00,19-04-2022 03:33,Madhapur,VEHICLE - STOLEN
2022-04-18 21:00:00,19-04-2022 02:50,Kachiguda,BURGLARY
2022-04-18 22:00:00,19-04-2022 09:34,Falaknuma,TRAFFIC VIOLATION
2022-04-18 23:00:00,19-04-2022 19:59,Falaknuma,ASSAULT
2022-04-19 00:00:00,19-04-2022 07:39,Madhapur,VANDALISM
2022-04-19 01:00:00,19-04-2022 06:04,Patancheru,BURGLARY
2022-04-19 02:00:00,20-04-2022 01:53,Falaknuma,CYBERCRIME
2022-04-19 03:00:00,19-04-2022 18:34,Patancheru,ARSON
2022-04-19 04:00:00,19-04-2022 13:41,L B Nagar,HOMICIDE
2022-04-19 05:00:00,20-04-2022 03:32,Basheerbagh,IDENTITY THEFT
2022-04-19 06:00:00,19-04-2022 19:33,Nampally,IDENTITY THEFT
2022-04-19 07:00:00,20-04-2022 02:33,Kachiguda,EXTORTION
2022-04-19 08:00:00,19-04-2022 20:45,Hyderguda,BURGLARY
2022-04-19 09:00:00,19-04-2022 23:06,Falaknuma,PUBLIC INTOXICATION
2022-04-19 10:00:00,20-04-2022 07:01,Ameerpet,VANDALISM
2022-04-19 11:00:00,19-04-2022 13:44,Kachiguda,CYBERCRIME
2022-04-19 12:00:00,20-04-2022 09:18,Hi-Tech City,COUNTERFEITING
2022-04-19 13:00:00,20-04-2022 07:07,Shamshabad,KIDNAPPING
2022-04-19 14:00:00,20-04-2022 00:11,Basheerbagh,SHOPLIFTING
2022-04-19 15:00:00,19-04-2022 18:34,Hyderguda,FIREARM OFFENSE
2022-04-19 16:00:00,19-04-2022 16:28,Ameerpet,IDENTITY THEFT
2022-04-19 17:00:00,20-04-2022 04:43,Patancheru,ASSAULT
2022-04-19 18:00:00,20-04-2022 12:52,Falaknuma,DRUG OFFENSE
2022-04-19 19:00:00,19-04-2022 21:16,Charminar,ARSON
2022-04-19 20:00:00,20-04-2022 05:21,Kanchanbagh,ASSAULT
2022-04-19 21:00:00,20-04-2022 07:29,Madhapur,IDENTITY THEFT
2022-04-19 22:00:00,20-04-2022 14:10,Kanchanbagh,EXTORTION
2022-04-19 23:00:00,20-04-2022 22:49,Patancheru,ILLEGAL POSSESSION
2022-04-20 00:00:00,20-04-2022 07:05,Nacharam,VEHICLE - STOLEN
2022-04-20 01:00:00,20-04-2022 18:00,Charminar,DOMESTIC VIOLENCE
2022-04-20 02:00:00,20-04-2022 17:41,Falaknuma,PUBLIC INTOXICATION
2022-04-20 03:00:00,20-04-2022 12:02,Saidabad,SHOPLIFTING
2022-04-20 04:00:00,20-04-2022 23:24,Nacharam,COUNTERFEITING
2022-04-20 05:00:00,20-04-2022 11:42,Kukatpally,KIDNAPPING
2022-04-20 06:00:00,20-04-2022 19:02,Madhapur,BURGLARY
2022-04-20 07:00:00,20-04-2022 22:04,Jahanuma,COUNTERFEITING
2022-04-20 08:00:00,21-04-2022 02:05,Musheerabad,ARSON
2022-04-20 09:00:00,20-04-2022 18:22,Hyderguda,SHOPLIFTING
2022-04-20 10:00:00,21-04-2022 07:46,Secunderabad,FIREARM OFFENSE
2022-04-20 11:00:00,20-04-2022 23:59,Pathargatti,ASSAULT
2022-04-20 12:00:00,20-04-2022 22:28,Kachiguda,TRAFFIC VIOLATION
2022-04-20 13:00:00,21-04-2022 02:54,Charminar,HOMICIDE
2022-04-20 14:00:00,20-04-2022 18:34,Jahanuma,CYBERCRIME
2022-04-20 15:00:00,20-04-2022 15:38,Hyderguda,KIDNAPPING
2022-04-20 16:00:00,21-04-2022 00:40,Kanchanbagh,ASSAULT
2022-04-20 17:00:00,21-04-2022 12:43,Malakpet,ROBBERY
2022-04-20 18:00:00,21-04-2022 08:30,Hyderguda,PUBLIC INTOXICATION
2022-04-20 19:00:00,21-04-2022 02:38,Falaknuma,PUBLIC INTOXICATION
2022-04-20 20:00:00,21-04-2022 08:30,Ameerpet,SHOPLIFTING
2022-04-20 21:00:00,21-04-2022 05:44,Falaknuma,SHOPLIFTING
2022-04-20 22:00:00,21-04-2022 18:37,Musheerabad,BURGLARY
2022-04-20 23:00:00,21-04-2022 00:04,Falaknuma,FIREARM OFFENSE
2022-04-21 00:00:00,21-04-2022 23:55,Patancheru,HOMICIDE
2022-04-21 01:00:00,21-04-2022 07:32,Madhapur,BURGLARY
2022-04-21 02:00:00,21-04-2022 09:55,Ameerpet,KIDNAPPING
2022-04-21 03:00:00,21-04-2022 03:54,Patancheru,HOMICIDE
2022-04-21 04:00:00,22-04-2022 03:08,Hyderguda,DOMESTIC VIOLENCE
2022-04-21 05:00:00,21-04-2022 11:10,Ameerpet,IDENTITY THEFT
2022-04-21 06:00:00,21-04-2022 20:01,Falaknuma,FRAUD
2022-04-21 07:00:00,22-04-2022 03:06,Charminar,VEHICLE - STOLEN
2022-04-21 08:00:00,21-04-2022 08:59,Malakpet,VEHICLE - STOLEN
2022-04-21 09:00:00,21-04-2022 23:29,Kachiguda,HOMICIDE
2022-04-21 10:00:00,21-04-2022 11:25,Madhapur,SEXUAL ASSAULT
2022-04-21 11:00:00,22-04-2022 10:04,Charminar,IDENTITY THEFT
2022-04-21 12:00:00,21-04-2022 16:02,Kachiguda,VANDALISM
2022-04-21 13:00:00,22-04-2022 10:46,Begum Bazar,KIDNAPPING
2022-04-21 14:00:00,21-04-2022 17:03,Kishan Bagh,FRAUD
2022-04-21 15:00:00,22-04-2022 04:09,Pathargatti,KIDNAPPING
2022-04-21 16:00:00,22-04-2022 06:16,Nampally,TRAFFIC VIOLATION
2022-04-21 17:00:00,22-04-2022 07:15,Basheerbagh,SEXUAL ASSAULT
2022-04-21 18:00:00,22-04-2022 12:34,Ameerpet,DRUG OFFENSE
2022-04-21 19:00:00,22-04-2022 00:44,Nampally,FRAUD
2022-04-21 20:00:00,22-04-2022 09:20,Madhapur,VEHICLE - STOLEN
2022-04-21 21:00:00,21-04-2022 21:50,Kachiguda,SEXUAL ASSAULT
2022-04-21 22:00:00,22-04-2022 18:34,Musheerabad,BURGLARY
2022-04-21 23:00:00,22-04-2022 07:02,Ameerpet,DRUG OFFENSE
2022-04-22 00:00:00,22-04-2022 12:51,Falaknuma,ROBBERY
2022-04-22 01:00:00,22-04-2022 20:46,Hyderguda,ROBBERY
2022-04-22 02:00:00,22-04-2022 08:13,gachibowli,DRUG OFFENSE
2022-04-22 03:00:00,22-04-2022 16:42,Jahanuma,PUBLIC INTOXICATION
2022-04-22 04:00:00,23-04-2022 01:53,Uppal,DOMESTIC VIOLENCE
